충전소명,충전일,충전시작시간,충전종료시간,충전일자,충전시간,요일,주말
중랑구청,2021-09-26,2021-09-26 17:53:30,2021-09-26 18:18:38,2021-09-26,25.0,6,1
중랑구청,2021-09-25,2021-09-25 16:12:43,2021-09-25 16:48:46,2021-09-25,36.0,5,1
중랑구청,2021-09-25,2021-09-25 10:31:05,2021-09-25 11:39:43,2021-09-25,68.0,5,1
중랑구청,2021-09-25,2021-09-25 10:29:42,2021-09-25 11:24:13,2021-09-25,54.0,5,1
중랑구청,2021-09-25,2021-09-25 01:08:22,2021-09-25 01:45:44,2021-09-25,37.0,5,1
중랑구청,2021-09-24,2021-09-24 18:39:02,2021-09-24 19:53:25,2021-09-24,74.0,4,0
중랑구청,2021-09-24,2021-09-24 17:55:18,2021-09-24 18:30:39,2021-09-24,35.0,4,0
중랑구청,2021-09-24,2021-09-24 02:43:35,2021-09-24 03:05:35,2021-09-24,22.0,4,0
중랑구청,2021-09-23,2021-09-23 20:29:03,2021-09-23 21:15:48,2021-09-23,46.0,3,0
중랑구청,2021-09-23,2021-09-23 16:58:32,2021-09-23 17:30:46,2021-09-23,32.0,3,0
중랑구청,2021-09-23,2021-09-23 14:20:58,2021-09-23 14:53:30,2021-09-23,32.0,3,0
중랑구청,2021-09-23,2021-09-23 13:04:44,2021-09-23 13:48:52,2021-09-23,44.0,3,0
중랑구청,2021-09-23,2021-09-23 00:38:27,2021-09-23 02:14:32,2021-09-23,96.0,3,0
중랑구청,2021-09-17,2021-09-17 15:53:26,2021-09-17 16:22:18,2021-09-17,28.0,4,0
중랑구청,2021-09-17,2021-09-17 15:00:45,2021-09-17 15:58:21,2021-09-17,57.0,4,0
중랑구청,2021-09-17,2021-09-17 13:34:08,2021-09-17 14:03:32,2021-09-17,29.0,4,0
중랑구청,2021-09-17,2021-09-17 09:14:49,2021-09-17 10:10:58,2021-09-17,56.0,4,0
중랑구청,2021-09-17,2021-09-17 07:58:31,2021-09-17 08:41:52,2021-09-17,43.0,4,0
중랑구청,2021-09-17,2021-09-17 05:54:31,2021-09-17 06:12:03,2021-09-17,17.0,4,0
중랑구청,2021-09-17,2021-09-17 02:24:50,2021-09-17 03:13:03,2021-09-17,48.0,4,0
중랑구청,2021-09-16,2021-09-16 19:18:20,2021-09-16 19:48:38,2021-09-16,30.0,3,0
중랑구청,2021-09-16,2021-09-16 18:48:25,2021-09-16 18:56:12,2021-09-16,7.0,3,0
중랑구청,2021-09-16,2021-09-16 16:13:03,2021-09-16 16:44:35,2021-09-16,31.0,3,0
중랑구청,2021-09-16,2021-09-16 15:28:45,2021-09-16 16:10:57,2021-09-16,42.0,3,0
중랑구청,2021-09-16,2021-09-16 15:13:42,2021-09-16 16:10:19,2021-09-16,56.0,3,0
중랑구청,2021-09-15,2021-09-15 20:35:49,2021-09-15 21:39:46,2021-09-15,63.0,2,0
중랑구청,2021-09-15,2021-09-15 18:21:30,2021-09-15 18:38:26,2021-09-15,16.0,2,0
중랑구청,2021-09-15,2021-09-15 17:17:08,2021-09-15 18:20:49,2021-09-15,63.0,2,0
중랑구청,2021-09-15,2021-09-15 17:16:11,2021-09-15 18:20:08,2021-09-15,63.0,2,0
중랑구청,2021-09-15,2021-09-15 15:51:20,2021-09-15 16:25:41,2021-09-15,34.0,2,0
중랑구청,2021-09-15,2021-09-15 08:43:06,2021-09-15 09:48:13,2021-09-15,65.0,2,0
중랑구청,2021-09-15,2021-09-15 08:25:19,2021-09-15 08:41:58,2021-09-15,16.0,2,0
중랑구청,2021-09-15,2021-09-15 02:16:20,2021-09-15 03:12:21,2021-09-15,56.0,2,0
중랑구청,2021-09-15,2021-09-14 23:14:12,2021-09-15 00:17:39,2021-09-15,63.0,1,0
중랑구청,2021-09-15,2021-09-14 22:53:45,2021-09-15 00:18:02,2021-09-15,84.0,1,0
중랑구청,2021-09-14,2021-09-14 15:27:35,2021-09-14 16:05:29,2021-09-14,37.0,1,0
중랑구청,2021-09-14,2021-09-14 11:16:53,2021-09-14 12:17:00,2021-09-14,60.0,1,0
중랑구청,2021-09-14,2021-09-14 11:15:26,2021-09-14 12:58:55,2021-09-14,103.0,1,0
중랑구청,2021-09-14,2021-09-14 10:22:00,2021-09-14 10:50:51,2021-09-14,28.0,1,0
중랑구청,2021-09-14,2021-09-14 07:12:20,2021-09-14 07:50:03,2021-09-14,37.0,1,0
중랑구청,2021-09-14,2021-09-14 01:46:01,2021-09-14 03:18:00,2021-09-14,91.0,1,0
중랑구청,2021-09-13,2021-09-13 18:28:29,2021-09-13 19:26:43,2021-09-13,58.0,0,0
중랑구청,2021-09-13,2021-09-13 16:01:25,2021-09-13 16:27:40,2021-09-13,26.0,0,0
중랑구청,2021-09-13,2021-09-13 06:58:51,2021-09-13 07:41:03,2021-09-13,42.0,0,0
중랑구청,2021-09-12,2021-09-12 10:28:14,2021-09-12 10:56:21,2021-09-12,28.0,6,1
중랑구청,2021-09-11,2021-09-11 16:27:28,2021-09-11 17:52:30,2021-09-11,85.0,5,1
중랑구청,2021-09-11,2021-09-11 12:32:10,2021-09-11 13:04:24,2021-09-11,32.0,5,1
중랑구청,2021-09-11,2021-09-11 11:06:55,2021-09-11 11:36:56,2021-09-11,30.0,5,1
중랑구청,2021-09-11,2021-09-11 10:05:18,2021-09-11 11:21:06,2021-09-11,75.0,5,1
중랑구청,2021-09-11,2021-09-11 08:14:02,2021-09-11 08:41:49,2021-09-11,27.0,5,1
중랑구청,2021-09-10,2021-09-10 23:07:39,2021-09-10 23:58:35,2021-09-10,50.0,4,0
중랑구청,2021-09-10,2021-09-10 21:49:30,2021-09-10 22:28:43,2021-09-10,39.0,4,0
중랑구청,2021-09-10,2021-09-10 18:47:25,2021-09-10 19:13:39,2021-09-10,26.0,4,0
중랑구청,2021-09-10,2021-09-10 17:26:05,2021-09-10 18:04:32,2021-09-10,38.0,4,0
중랑구청,2021-09-10,2021-09-10 16:41:07,2021-09-10 17:23:05,2021-09-10,41.0,4,0
중랑구청,2021-09-10,2021-09-10 15:25:00,2021-09-10 16:36:53,2021-09-10,71.0,4,0
중랑구청,2021-09-10,2021-09-10 05:25:40,2021-09-10 05:56:47,2021-09-10,31.0,4,0
중랑구청,2021-09-10,2021-09-10 02:01:38,2021-09-10 02:40:32,2021-09-10,38.0,4,0
중랑구청,2021-09-09,2021-09-09 22:17:58,2021-09-09 23:16:33,2021-09-09,58.0,3,0
중랑구청,2021-09-09,2021-09-09 16:43:24,2021-09-09 17:35:54,2021-09-09,52.0,3,0
중랑구청,2021-09-09,2021-09-09 16:42:05,2021-09-09 17:36:58,2021-09-09,54.0,3,0
중랑구청,2021-09-09,2021-09-09 12:55:38,2021-09-09 13:28:29,2021-09-09,32.0,3,0
중랑구청,2021-09-08,2021-09-08 21:46:05,2021-09-08 22:47:42,2021-09-08,61.0,2,0
중랑구청,2021-09-08,2021-09-08 21:22:01,2021-09-08 21:42:03,2021-09-08,20.0,2,0
중랑구청,2021-09-08,2021-09-08 19:37:06,2021-09-08 20:05:53,2021-09-08,28.0,2,0
중랑구청,2021-09-08,2021-09-08 16:41:46,2021-09-08 17:24:47,2021-09-08,43.0,2,0
중랑구청,2021-09-08,2021-09-08 16:29:49,2021-09-08 17:26:44,2021-09-08,56.0,2,0
중랑구청,2021-09-08,2021-09-08 15:42:18,2021-09-08 16:02:41,2021-09-08,20.0,2,0
중랑구청,2021-09-08,2021-09-08 15:00:18,2021-09-08 15:24:06,2021-09-08,23.0,2,0
중랑구청,2021-09-08,2021-09-08 09:19:10,2021-09-08 09:27:55,2021-09-08,8.0,2,0
중랑구청,2021-09-08,2021-09-08 06:38:10,2021-09-08 07:20:56,2021-09-08,42.0,2,0
중랑구청,2021-09-07,2021-09-07 20:32:46,2021-09-07 21:03:59,2021-09-07,31.0,1,0
중랑구청,2021-09-07,2021-09-07 16:24:50,2021-09-07 17:12:08,2021-09-07,47.0,1,0
중랑구청,2021-09-07,2021-09-07 15:07:50,2021-09-07 15:34:04,2021-09-07,26.0,1,0
중랑구청,2021-09-07,2021-09-07 10:22:28,2021-09-07 10:48:36,2021-09-07,26.0,1,0
중랑구청,2021-09-07,2021-09-07 01:25:17,2021-09-07 02:30:24,2021-09-07,65.0,1,0
중랑구청,2021-09-06,2021-09-06 20:34:15,2021-09-06 21:03:00,2021-09-06,28.0,0,0
중랑구청,2021-09-06,2021-09-06 15:43:26,2021-09-06 16:24:03,2021-09-06,40.0,0,0
중랑구청,2021-09-06,2021-09-06 14:53:20,2021-09-06 15:40:23,2021-09-06,47.0,0,0
중랑구청,2021-09-06,2021-09-06 12:09:47,2021-09-06 13:10:27,2021-09-06,60.0,0,0
중랑구청,2021-09-05,2021-09-05 17:35:32,2021-09-05 18:26:10,2021-09-05,50.0,6,1
중랑구청,2021-09-05,2021-09-05 15:57:09,2021-09-05 16:42:44,2021-09-05,45.0,6,1
중랑구청,2021-09-05,2021-09-05 13:54:43,2021-09-05 14:49:37,2021-09-05,54.0,6,1
중랑구청,2021-09-05,2021-09-05 13:06:46,2021-09-05 13:56:46,2021-09-05,50.0,6,1
중랑구청,2021-09-05,2021-09-05 02:07:21,2021-09-05 02:39:15,2021-09-05,31.0,6,1
중랑구청,2021-09-04,2021-09-04 18:39:45,2021-09-04 19:23:35,2021-09-04,43.0,5,1
중랑구청,2021-09-04,2021-09-04 17:57:00,2021-09-04 18:12:18,2021-09-04,15.0,5,1
중랑구청,2021-09-04,2021-09-04 13:32:09,2021-09-04 14:18:20,2021-09-04,46.0,5,1
중랑구청,2021-09-04,2021-09-04 08:53:49,2021-09-04 09:52:36,2021-09-04,58.0,5,1
중랑구청,2021-09-04,2021-09-04 06:21:20,2021-09-04 07:38:36,2021-09-04,77.0,5,1
중랑구청,2021-09-04,2021-09-04 04:49:27,2021-09-04 05:33:59,2021-09-04,44.0,5,1
중랑구청,2021-09-03,2021-09-03 17:15:40,2021-09-03 18:12:06,2021-09-03,56.0,4,0
중랑구청,2021-09-03,2021-09-03 17:13:26,2021-09-03 18:16:06,2021-09-03,62.0,4,0
중랑구청,2021-09-03,2021-09-03 16:24:14,2021-09-03 17:13:02,2021-09-03,48.0,4,0
중랑구청,2021-09-02,2021-09-02 19:08:31,2021-09-02 20:31:08,2021-09-02,82.0,3,0
중랑구청,2021-09-02,2021-09-02 18:18:50,2021-09-02 19:55:09,2021-09-02,96.0,3,0
중랑구청,2021-09-02,2021-09-02 17:59:13,2021-09-02 19:05:46,2021-09-02,66.0,3,0
중랑구청,2021-09-02,2021-09-02 17:04:34,2021-09-02 17:30:50,2021-09-02,26.0,3,0
중랑구청,2021-09-02,2021-09-02 16:01:05,2021-09-02 16:51:55,2021-09-02,50.0,3,0
중랑구청,2021-09-01,2021-09-01 21:21:36,2021-09-01 21:47:51,2021-09-01,26.0,2,0
중랑구청,2021-09-01,2021-09-01 20:42:45,2021-09-01 21:26:19,2021-09-01,43.0,2,0
